id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID096689,13.0710921,77.5880451,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL82460,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 03:14:46+00:00,,2024-04-08 03:17:38.637047+00,FKDEV00021,FKUSR00021,,Kodigehalli,False,No Junction,,,,,,
FKID096691,12.9769533,77.5794614,"2nd Main Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL82462,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 00:05:46+00:00,,2024-04-08 00:07:58.713691+00,FKDEV00319,FKUSR00318,3.0,Upparpet,False,BTP044 - Sagar Theatre Junction,,,,,,
FKID096692,12.9795173,77.5749948,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL82463,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 02:21:46+00:00,,2024-04-08 02:58:36.319625+00,FKDEV00241,FKUSR00240,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID096694,12.9794159,77.5749821,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL82465,CAR,,"[""NO PARKING""]",[113],2024-04-08 02:47:46+00:00,,2024-04-08 02:58:36.910373+00,FKDEV00241,FKUSR00240,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID096695,12.9750819,77.6201415,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL51268,CAR,,"[""WRONG PARKING"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD""]","[112,113,111,107]",2024-04-07 23:14:46+00:00,,2024-04-08 00:08:20.267824+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096696,12.9174888,77.5969113,"East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL43300,TEMPO,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[107,112,113]",2024-04-07 20:57:46+00:00,,2024-04-07 21:08:51.134097+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID096697,12.9548851,77.585565,"Lalbagh Main Road, Javaraiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL82466,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:03:46+00:00,,2024-04-07 22:12:03.457068+00,FKDEV00329,FKUSR00328,32.0,Wilson Garden,False,BTP192 - Urvashi Theater,,,,,,
FKID096698,12.9750977,77.6201445,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82467,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING""]","[113,112,107,104]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:20.919523+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096701,12.9648106,77.584047,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL82470,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-04-07 23:41:46+00:00,,2024-04-08 00:08:21.515067+00,FKDEV01722,FKUSR01616,12.0,Halasuru Gate,False,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID096702,12.9751532,77.6201575,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79011,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING""]","[113,112,111,107,104]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:21.610193+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096703,13.0355009,77.5890581,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL52216,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 02:16:46+00:00,,2024-04-08 02:19:37.401886+00,FKDEV00112,FKUSR00113,,Kodigehalli,False,No Junction,,,,,,
FKID096711,12.9752451,77.620182,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL33678,CAR,,"[""WRONG PARKING"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD""]","[112,113,111,107]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:23.534098+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096712,12.930176,77.5795852,"3rd Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL82478,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 00:52:46+00:00,,2024-04-08 01:10:58.008688+00,FKDEV02360,FKUSR02148,25.0,Jayanagara,False,"BTP188 - 27th Cross, 4th Main, Jayanagar",,,,,,
FKID096713,12.9766916,77.5888881,"Dr Ambedkar Road, Ambedkar Veedhi, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL82479,MOTOR CYCLE,,"[""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[112,111]",2024-04-08 02:43:46+00:00,,2024-04-08 02:47:44.746912+00,FKDEV02147,FKUSR01975,2.0,Cubbon Park,False,BTP037 - KR Circle,,,,,,
FKID096716,12.9648106,77.584047,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL82482,MOTOR CYCLE,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-04-08 00:05:46+00:00,,2024-04-08 00:08:23.527232+00,FKDEV01722,FKUSR01616,12.0,Halasuru Gate,False,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID096717,12.9301287,77.5795724,"3rd Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL82483,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 00:52:46+00:00,,2024-04-08 01:10:58.881276+00,FKDEV02360,FKUSR02148,25.0,Jayanagara,False,"BTP188 - 27th Cross, 4th Main, Jayanagar",,,,,,
FKID096720,12.9176113,77.5968803,"East End A Main Road, Dr BR Ambedkar Circle, Jayanagar, Bengaluru, Karnataka. Pin-560069 (India)",FKN00GL53784,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[107,112,113]",2024-04-07 20:57:46+00:00,,2024-04-07 21:09:35.824436+00,FKDEV01437,FKUSR01366,25.0,Jayanagara,False,"BTP202 - East End Main Road, Jayanagar",,,,,,
FKID096721,12.987546,77.5544763,"50th Cross Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL82486,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 23:14:46+00:00,,2024-04-07 23:17:39.516657+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP210 - 50th cross, 12th Main , Rajajinagar",,,,,,
FKID096722,12.9875673,77.5551433,"11th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL82487,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 23:13:46+00:00,,2024-04-07 23:18:09.09073+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP210 - 50th cross, 12th Main , Rajajinagar",,,,,,
FKID096723,13.0568329,77.5468875,"Rajatha Bhavana Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",FKN00GL82488,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:14:46+00:00,,2024-04-07 23:18:10.873608+00,FKDEV01001,FKUSR00960,43.0,Jalahalli,False,No Junction,,,,,,
FKID096725,12.9893174,77.5543419,"12th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL82490,LGV,,"[""WRONG PARKING""]",[112],2024-04-07 23:17:46+00:00,,2024-04-07 23:19:23.747049+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP204 - ESI Hospital, Rajajinagar",,,,,,
FKID096726,12.9648106,77.584047,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL82491,MOTOR CYCLE,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-04-08 00:05:46+00:00,,2024-04-08 00:08:24.740843+00,FKDEV01722,FKUSR01616,12.0,Halasuru Gate,False,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID096728,12.9752841,77.6201905,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79054,MAXI-CAB,,"[""WRONG PARKING"",""NO PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING NEAR ROAD CROSSING"",""PARKING IN A MAIN ROAD""]","[112,113,111,104,107]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:24.967426+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096729,12.9301079,77.5795814,"3rd Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL82493,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 00:53:46+00:00,,2024-04-08 01:11:02.805162+00,FKDEV02360,FKUSR02148,25.0,Jayanagara,False,"BTP188 - 27th Cross, 4th Main, Jayanagar",,,,,,
FKID096730,12.9767081,77.5797101,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL82494,CAR,,"[""NO PARKING""]",[113],2024-04-08 02:32:46+00:00,,2024-04-08 02:48:00.685065+00,FKDEV01040,FKUSR00996,3.0,Upparpet,False,BTP044 - Sagar Theatre Junction,,,,,,
FKID096733,12.9753434,77.620186,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82496,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING""]","[113,112,111,107,104]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:25.617483+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096734,12.9300498,77.57962,"3rd Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL82497,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 00:53:46+00:00,,2024-04-08 01:11:03.575337+00,FKDEV02360,FKUSR02148,25.0,Jayanagara,False,"BTP188 - 27th Cross, 4th Main, Jayanagar",,,,,,
FKID096735,13.0713367,77.5880833,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL82498,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 02:57:46+00:00,,2024-04-08 02:59:10.840576+00,FKDEV00021,FKUSR00021,,Kodigehalli,False,No Junction,,,,,,
FKID096743,12.9753962,77.6201962,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79059,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[113,112,107,111]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:26.351587+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096744,12.9754558,77.6202096,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL33303,CAR,,"[""WRONG PARKING"",""NO PARKING"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE""]","[112,113,107,104,108]",2024-04-07 23:15:46+00:00,,2024-04-08 00:08:26.995904+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096745,12.9767081,77.5797101,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL82505,CAR,,"[""NO PARKING""]",[113],2024-04-08 02:32:46+00:00,,2024-04-08 02:48:27.875547+00,FKDEV01040,FKUSR00996,3.0,Upparpet,False,BTP044 - Sagar Theatre Junction,,,,,,
FKID096746,12.9608655,77.5777497,"Kalasipalyam Main Road, Mothinagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL82506,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 21:05:46+00:00,,2024-04-07 21:11:11.560683+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP104 - Medical College Circle,,,,,,
FKID096747,12.9300498,77.57962,"3rd Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL82507,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 00:54:46+00:00,,2024-04-08 01:11:04.647194+00,FKDEV02360,FKUSR02148,25.0,Jayanagara,False,"BTP188 - 27th Cross, 4th Main, Jayanagar",,,,,,
FKID096748,12.9874855,77.5552337,"50th Cross Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL82508,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:12:46+00:00,,2024-04-08 00:08:27.931016+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP210 - 50th cross, 12th Main , Rajajinagar",,,,,,
FKID096749,12.9299121,77.5796687,"3rd Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL82509,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 00:56:46+00:00,,2024-04-08 01:11:06.208373+00,FKDEV02360,FKUSR02148,25.0,Jayanagara,False,"BTP188 - 27th Cross, 4th Main, Jayanagar",,,,,,
FKID096751,12.9755,77.6202238,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82511,CAR,,"[""WRONG PARKING"",""NO PARKING"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE""]","[112,113,107,104,111,108]",2024-04-07 23:16:46+00:00,,2024-04-08 00:08:27.970695+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096752,12.9418376,77.5738359,"KR Main Road, NR Kaveri Manor, Gandhi Bazar, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL82512,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:01:46+00:00,,2024-04-08 01:11:16.335123+00,FKDEV00644,FKUSR00624,7.0,Basavanagudi,False,BTP109 - Dewan Madhava Rao Junction,,,,,,
FKID096753,12.9754336,77.5760186,"Subedar Chatram Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL82513,CAR,,"[""NO PARKING""]",[113],2024-04-08 02:12:46+00:00,,2024-04-08 03:13:45.505988+00,FKDEV00267,FKUSR00266,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID096754,12.9595339,77.5777492,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL82514,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 21:00:46+00:00,,2024-04-07 21:12:00.78198+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP104 - Medical College Circle,,,,,,
FKID096758,13.0084589,77.6957326,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL82518,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:11:46+00:00,,2024-04-07 21:13:14.767024+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID096759,12.9756121,77.6202463,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82519,TEMPO,,"[""WRONG PARKING"",""NO PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC""]","[112,113,108,107,104,111]",2024-04-07 23:17:46+00:00,,2024-04-08 00:08:30.232687+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096761,12.9588394,77.577688,"Tippu Sultan Palace Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL82521,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 20:57:46+00:00,,2024-04-07 21:14:32.618783+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP118 - Basappa Circle,,,,,,
FKID096762,12.9748539,77.620031,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82522,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE""]","[113,112,107,109,108]",2024-04-07 23:29:46+00:00,,2024-04-08 00:08:30.815643+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096765,13.0081552,77.6954487,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL82525,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:11:46+00:00,,2024-04-07 21:13:39.883022+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID096766,13.008147,77.6954037,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL82526,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:10:46+00:00,,2024-04-07 21:14:33.007773+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID096767,12.9747988,77.6194429,"Ulsoor Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82527,CAR,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""DOUBLE PARKING""]","[113,112,107,108,109]",2024-04-07 23:29:46+00:00,,2024-04-08 00:08:31.807451+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096769,12.9748196,77.6193037,"Ulsoor Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82529,CAR,,"[""WRONG PARKING"",""NO PARKING"",""PARKING IN A MAIN ROAD"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE""]","[112,113,107,108]",2024-04-07 23:29:46+00:00,,2024-04-08 00:08:32.764563+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096771,12.9748242,77.619187,"Ulsoor Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL82531,MAXI-CAB,,"[""NO PARKING"",""PARKING IN A MAIN ROAD"",""PARKING NEAR ROAD CROSSING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE""]","[113,107,104,108]",2024-04-07 23:29:46+00:00,,2024-04-08 00:08:35.926283+00,FKDEV01218,FKUSR01165,17.0,Halasur,False,No Junction,,,,,,
FKID096785,12.9544879,77.5854697,"Lalbagh Main Road, Lalbagh Main Gate Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL78621,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:01:46+00:00,,2024-04-07 22:13:57.304544+00,FKDEV00329,FKUSR00328,32.0,Wilson Garden,False,BTP120 - Lalbagh Main Gate Junction,,,,,,
FKID096788,12.9377555,77.5767999,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL82546,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:02:46+00:00,,2024-04-08 01:11:22.074175+00,FKDEV00644,FKUSR00624,7.0,Basavanagudi,False,BTP216 - Yediyur Junction,,,,,,
FKID096790,12.9379266,77.5768781,"Old Kanakapura Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL82548,CAR,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-04-08 01:03:46+00:00,,2024-04-08 01:11:22.714199+00,FKDEV00644,FKUSR00624,7.0,Basavanagudi,False,BTP216 - Yediyur Junction,,,,,,
FKID096799,13.008147,77.6954037,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL68591,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:10:46+00:00,,2024-04-07 21:15:00.239705+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID096809,12.9546499,77.5854967,"Lalbagh Main Road, Javaraiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL82565,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:01:46+00:00,,2024-04-07 22:14:42.414276+00,FKDEV00329,FKUSR00328,32.0,Wilson Garden,False,BTP120 - Lalbagh Main Gate Junction,,,,,,
FKID096810,12.9383076,77.5768071,"Ratna Vilas Road, Krest Park Apartment, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL82566,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:05:46+00:00,,2024-04-08 01:11:29.764383+00,FKDEV00644,FKUSR00624,7.0,Basavanagudi,False,BTP216 - Yediyur Junction,,,,,,
FKID096813,12.9875066,77.5552459,"50th Cross Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL82569,MAXI-CAB,,"[""NO PARKING""]",[113],2024-04-07 23:12:46+00:00,,2024-04-08 00:09:44.508244+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP210 - 50th cross, 12th Main , Rajajinagar",,,,,,
FKID096817,13.0086284,77.571056,"18th Cross Road, Malleshwaram 18th Cross Junction, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL82573,GOODS AUTO,,"[""NO PARKING""]",[113],2024-04-08 02:16:46+00:00,,2024-04-08 02:21:17.92449+00,FKDEV00347,FKUSR00344,19.0,Malleshwaram,False,No Junction,,,,,,
FKID096819,12.9903628,77.504306,"Muthuraya Swamy Street, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL82575,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-07 23:15:46+00:00,,2024-04-08 01:12:08.349895+00,FKDEV01096,FKUSR01046,33.0,Kamakshipalya,False,No Junction,,,,,,
FKID096823,12.9902546,77.5047576,"Magadi Main Road, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL82579,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-07 23:15:46+00:00,,2024-04-08 01:13:10.407989+00,FKDEV01096,FKUSR01046,33.0,Kamakshipalya,False,No Junction,,,,,,
FKID096825,12.9752532,77.5756128,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL5701,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 02:13:46+00:00,,2024-04-08 03:13:46.690887+00,FKDEV00267,FKUSR00266,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID096833,13.008147,77.6954037,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL82588,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 21:09:46+00:00,,2024-04-07 21:15:27.25273+00,FKDEV00174,FKUSR00946,15.0,K.R. Pura,False,No Junction,,,,,,
FKID096849,12.983149,77.6101323,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL82602,SCOOTER,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-04-08 06:40:46+00:00,,2024-04-08 06:58:19.096393+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,False,No Junction,,,,,,
FKID096851,12.983149,77.6101323,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL82604,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 06:40:46+00:00,,2024-04-08 06:58:19.697589+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,False,No Junction,,,,,,
FKID096855,12.9832351,77.6100415,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL82606,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 06:40:46+00:00,,2024-04-08 06:58:20.755044+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,False,No Junction,,,,,,
FKID096862,12.9832028,77.6099517,"Veera Pillai Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL82613,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 06:40:46+00:00,,2024-04-08 06:58:21.292472+00,FKDEV00089,FKUSR00089,16.0,Shivajinagar,False,No Junction,,,,,,
FKID096866,12.9795377,77.6072382,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL75706,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 06:54:46+00:00,,2024-04-08 06:58:52.18388+00,FKDEV00141,FKUSR00141,16.0,Shivajinagar,False,BTP051 - Safina Plaza Junction,,,,,,
FKID096877,13.0688021,77.592693,"RK Road Number 7, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL82625,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-08 06:30:46+00:00,,2024-04-08 06:59:22.092434+00,FKDEV01813,FKUSR00253,,Kodigehalli,False,No Junction,,,,,,
